BOARDID,TRADEDATE,SHORTNAME,SECID,NUMTRADES,VALUE,OPEN,LOW,HIGH,LEGALCLOSEPRICE,WAPRICE,CLOSE,VOLUME,MARKETPRICE2,MARKETPRICE3,ADMITTEDQUOTE,MP2VALTRD,MARKETPRICE3TRADESVALUE,ADMITTEDVALUE,WAVAL,TRADINGSESSION,CURRENCYID,TRENDCLSPR,TRADE_SESSION_DATE
TQBR,2025-04-28,+МосЭнерго,MSNG,7167,107988205.5,2.3,2.1895,2.325,2.2585,2.25,2.2465,47998000,2.243,2.243,,90567299.5,90567299.5,,0,3,SUR,-2.3,2025-04-28
TQBR,2025-04-28,РСетиМР ао,MSRS,964,10764832,1.1875,1.161,1.2035,1.1785,1.182,1.175,9108000,1.18,1.18,,8044581,8044581,,0,3,SUR,-0.8,2025-04-28
TQBR,2025-04-28,Мостотрест,MSTT,1131,21923793,140,137.45,143,138.45,140.35,138.45,156220,140.35,140.35,,21923793,21923793,,0,3,SUR,0.73,2025-04-28
TQBR,2025-04-28,Мечел ао,MTLR,102731,2613603250.16,97.5,96.23,99.39,97.79,97.65,97,26765862,97.35,97.35,,1359877363.69,1359877363.69,,0,3,SUR,-0.38,2025-04-28
TQBR,2025-04-28,Мечел ап,MTLRP,10054,332027691,98.5,97.55,100.6,99.15,99,98.2,3354580,98.75,98.75,,187437856.5,187437856.5,,0,3,SUR,-0.2,2025-04-28
TQBR,2025-04-28,МТС-ао,MTSS,27309,907700363,219.3,217.1,223.25,221.6,219.8,220.05,4128110,219.75,219.75,,638452874,638452874,,0,3,SUR,0.53,2025-04-28
TQBR,2025-04-28,М.видео,MVID,5914,77981301.65,110.4,109.15,112.9,110.5,110.9,109.7,703188,111.25,111.25,,40064460.3,40064460.3,,0,3,SUR,-0.77,2025-04-28
TQBR,2025-04-28,iНПОНаука,NAUK,332,4229420,476,466.5,499,471.5,479.5,473.5,8820,479.5,479.5,,4229420,4229420,,0,3,SUR,-0.32,2025-04-28
TQBR,2025-04-28,НЕФАЗ,NFAZ,178,3583185,353,334.5,353.5,342,343,342,10450,343,343,,3583185,3583185,,0,3,SUR,-2.56,2025-04-28
TQBR,2025-04-28,НКХП ао,NKHP,1197,34673215,816,809.5,841,824,825,824,42030,825,825,,34673215,34673215,,0,3,SUR,0.3,2025-04-28
TQBR,2025-04-28,НКНХ ао,NKNC,320,3944537,92.3,91.35,92.55,91.75,91.9,91.75,42920,91.9,91.9,,3944537,3944537,,0,3,SUR,-1.56,2025-04-28
TQBR,2025-04-28,НКНХ ап,NKNCP,641,5340638,71.06,71.04,72.32,71.18,71.56,71.18,74640,71.56,71.56,,5340638,5340638,,0,3,SUR,0.17,2025-04-28
TQBR,2025-04-28,Нижкамшина,NKSH,80,969475,47.55,46.4,47.6,46.8,46.85,47.1,20700,46.85,46.85,,969475,969475,,0,3,SUR,0.21,2025-04-28
TQBR,2025-04-28,НЛМК ао,NLMK,31924,1344932765,136.48,133.62,137.84,135.62,135.78,134.04,9905130,135.62,135.62,,801416659.2,801416659.2,,0,3,SUR,-1.27,2025-04-28
TQBR,2025-04-28,НМТП ао,NMTP,7328,228759046,9.485,9.275,9.585,9.51,9.465,9.43,24180200,9.45,9.45,,166808730.5,166808730.5,,0,3,SUR,-0.58,2025-04-28
TQBR,2025-04-28,ТНСэнНН ао,NNSB,6,26180,3800,3690,3800,3770,3740,3770,7,,3730,,0,500220,,0,3,SUR,1.07,2025-04-28
TQBR,2025-04-28,ТНСэнНН ап,NNSBP,12,38736,1212,1202,1216,1214,1210,1214,32,,1192,,0,505428,,0,3,SUR,1.68,2025-04-28
TQBR,2025-04-28,iНаукаСвяз,NSVZ,793,10698545,310.5,307,328,314,314.5,314,34010,314.5,314.5,,10698545,10698545,,0,3,SUR,2.11,2025-04-28
TQBR,2025-04-28,Новатэк ао,NVTK,84036,6021013719.2,1286.4,1256.2,1290,1275,1272.8,1266.2,4730938,1273.2,1273.2,,4146396165,4146396165,,0,3,SUR,-3.68,2025-04-28
TQBR,2025-04-28,ОГК-2 ао,OGKB,3288,31021528.2,0.3704,0.365,0.3769,0.3737,0.3718,0.3699,83445000,0.3709,0.3709,,21385439,21385439,,0,3,SUR,-0.3,2025-04-28
TQBR,2025-04-28,OKEY-гдр,OKEY,293,1937593.1,30.57,30.41,31.1,30.41,30.66,30.41,63200,30.66,30.66,,1937593.1,1937593.1,,0,3,SUR,0.07,2025-04-28
TQBR,2025-04-28,ОМЗ-ап,OMZZP,79,1502580,11840,11680,12520,11740,12120,11740,124,12120,12120,,1502580,1502580,,0,3,SUR,0.69,2025-04-28
TQBR,2025-04-28,OZON-адр,OZON,7513,589633369.5,3757,3707,3809,3791,3764.5,3770,156628,3762,3762,,479297377,479297377,,0,3,SUR,0.35,2025-04-28
TQBR,2025-04-28,iОзонФарм,OZPH,11951,151744285.7,56.01,54.13,56.55,55.14,55.47,54.97,2734480,55.42,55.42,,107923366.9,107923366.9,,0,3,SUR,-1.86,2025-04-28
TQBR,2025-04-28,ПавлАвт ао,PAZA,107,1676100,11080,10580,11240,10660,10820,10660,155,10820,10820,,1676100,1676100,,0,3,SUR,-2.38,2025-04-28
TQBR,2025-04-28,ФосАгро ао,PHOR,11762,382887701,6356,6272,6390,6305,6327,6296,60519,6322,6322,,283246639,283246639,,0,3,SUR,-0.91,2025-04-28
TQBR,2025-04-28,ПИК ао,PIKK,70390,3337693728.7,518,500.6,520.6,509.6,510.1,503.7,6543013,508.7,508.7,,1974384175.4,1974384175.4,,0,3,SUR,-1.54,2025-04-28
TQBR,2025-04-28,Полюс,PLZL,75908,2990512805,1858,1794.2,1870.8,1797,1818.8,1816.6,1644292,1812.4,1812.4,,1920516213.2,1920516213.2,,0,3,SUR,-2.17,2025-04-28
TQBR,2025-04-28,ПермьЭнСб,PMSB,3901,68533451,282.1,278.2,302,283.5,291.4,283.5,235510,291,291,,68533451,68533451,,0,3,SUR,4.07,2025-04-28
TQBR,2025-04-28,ПермьЭнС-п,PMSBP,1358,17276954,287,287,305,293,298,293,57980,298,298,,17276954,17276954,,0,3,SUR,3.24,2025-04-28
TQBR,2025-04-28,iПозитив,POSI,21428,467112492.2,1307,1280.6,1314.8,1294.8,1297,1284,360155,1296,1296,,294043690.4,294043690.4,,0,3,SUR,-1.76,2025-04-28
TQBR,2025-04-28,ЧЗПСН ао,PRFN,493,3629230.8,4.538,4.388,4.55,4.46,4.488,4.46,808600,4.488,4.488,,3629230.8,3629230.8,,0,3,SUR,-0.89,2025-04-28
TQBR,2025-04-28,Приморье,PRMB,20,627200,30000,30000,32400,31600,31400,31600,20,31400,31400,,627200,627200,,0,3,SUR,1.94,2025-04-28
TQBR,2025-04-28,ПРОМОМЕД,PRMD,5846,66303172.85,409.95,400.5,415,402.3,406.65,403,163055,405.15,405.15,,45577540.75,45577540.75,,0,3,SUR,-1.3,2025-04-28
TQBR,2025-04-28,iNanduQPLC,QIWI,3471,102033770.8,171.4,165.6,175.4,170,170.2,169.2,599173,170.6,170.6,,88367463.2,88367463.2,,0,3,SUR,-1.28,2025-04-28
TQBR,2025-04-28,Русагро,RAGR,60235,1366653765.46,134.62,133.02,139.8,135.86,136.78,134.6,9990719,137.42,137.42,,990912705.28,990912705.28,,0,3,SUR,0.09,2025-04-28
TQBR,2025-04-28,Распадская,RASP,11291,240113024,253.6,248.5,268.55,256.3,256.25,257.3,936940,257.1,257.1,,183068248,183068248,,0,3,SUR,2.22,2025-04-28
TQBR,2025-04-28,ГК РБК ао,RBCM,1461,24692152,14.09,13.45,14.09,13.67,13.71,13.67,1801300,13.71,13.71,,24692152,24692152,,0,3,SUR,-1.51,2025-04-28
TQBR,2025-04-28,РДБанк ао,RDRB,78,674925,145,142.5,145,144.5,143.5,144.5,4710,143.5,143.5,,674925,674925,,0,3,SUR,0.7,2025-04-28
TQBR,2025-04-28,Ренессанс,RENI,7919,179138799,121.46,118.06,122.18,120.06,119.34,118.68,1501100,119.28,119.28,,121921650.8,121921650.8,,0,3,SUR,-1.84,2025-04-28
TQBR,2025-04-28,РГС СК ао,RGSS,387,1026031.8,0.2608,0.259,0.2658,0.2634,0.263,0.2638,3902000,0.263,0.263,,1026031.8,1026031.8,,0,3,SUR,1.31,2025-04-28
TQBR,2025-04-28,ЭнергияРКК,RKKE,275,7753780,19130,19080,19250,19080,19150,19080,405,19150,19150,,7753780,7753780,,0,3,SUR,-0.21,2025-04-28
TQBR,2025-04-28,РуссНфт ао,RNFT,46132,1763447280.75,132.45,128.65,134.75,132,131.65,130.25,13392940,131.55,131.55,,930753200,930753200,,0,3,SUR,-1.25,2025-04-28
TQBR,2025-04-28,Русолово,ROLO,4307,78113632.8,0.6522,0.6424,0.69,0.6702,0.668,0.6702,116939000,0.668,0.668,,78113632.8,78113632.8,,0,3,SUR,3.39,2025-04-28
TQBR,2025-04-28,Роснефть,ROSN,83398,3219424109.7,481.75,469.35,483.95,479,477.65,473.95,6740082,476.85,476.85,,2154844995.75,2154844995.75,,0,3,SUR,-1.26,2025-04-28
TQBR,2025-04-28,РОСИНТЕРао,ROST,35,234178,117.8,116.2,120.6,119.2,118.8,119.2,1970,,118.6,,0,501290,,0,3,SUR,-0.33,2025-04-28
TQBR,2025-04-28,ГР Ростов,RTGZ,22,1655000,57400,55200,59200,56600,57000,56600,29,57000,57000,,1655000,1655000,,0,3,SUR,2.17,2025-04-28
TQBR,2025-04-28,Ростел -ао,RTKM,36262,1237177493.9,61.55,58.97,62.22,59.91,60.11,59.85,20569690,59.98,59.98,,1034140430.9,1034140430.9,,0,3,SUR,-2.64,2025-04-28
TQBR,2025-04-28,Ростел -ап,RTKMP,4421,77917422.5,57.5,56.1,58.25,57.1,57.1,56.7,1364070,56.95,56.95,,57710030,57710030,,0,3,SUR,-1.13,2025-04-28
TQBR,2025-04-28,ТНСэнРст,RTSB,49,415610,2.9,2.82,2.965,2.895,2.885,2.895,144000,,2.88,,0,506455,,0,3,SUR,0.87,2025-04-28
TQBR,2025-04-28,ТНСэнРст-п,RTSBP,75,479688,1.364,1.354,1.406,1.392,1.382,1.392,347000,,1.382,,0,500274,,0,3,SUR,2.2,2025-04-28
TQBR,2025-04-28,РУСАЛ ао,RUAL,41563,1036351127.2,35.36,34.81,36.165,35.64,35.545,35.19,29154470,35.595,35.595,,601656840,601656840,,0,3,SUR,0.14,2025-04-28
TQBR,2025-04-28,ИКРУСС-ИНВ,RUSI,102,1049258,79.8,78,79.8,78.5,78.7,78.7,13340,78.7,78.7,,1049258,1049258,,0,3,SUR,-0.63,2025-04-28
TQBR,2025-04-28,РязЭнСб,RZSB,105,908140,31.64,31.2,31.86,31.84,31.54,31.84,28800,31.54,31.54,,908140,908140,,0,3,SUR,1.66,2025-04-28
TQBR,2025-04-28,СамарЭн-ао,SAGO,50,556220,2.92,2.85,2.93,2.93,2.88,2.93,193000,2.88,2.88,,556220,556220,,0,3,SUR,1.38,2025-04-28
TQBR,2025-04-28,СамарЭн-ап,SAGOP,43,421805,2.895,2.87,2.95,2.94,2.91,2.94,145000,,2.895,,0,645920,,0,3,SUR,1.55,2025-04-28
TQBR,2025-04-28,СаратЭн-ао,SARE,31,298120,0.45,0.438,0.452,0.448,0.445,0.444,670000,,0.441,,0,512020,,0,3,SUR,0.91,2025-04-28
TQBR,2025-04-28,СаратЭн-ап,SAREP,4,9975,0.25,0.249,0.25,0.249,0.2495,0.249,40000,,0.2445,,0,506165,,0,3,SUR,1.22,2025-04-28
TQBR,2025-04-28,Сбербанк,SBER,169583,20322690613.4,318.42,313.52,320.26,317.77,317.22,314.23,64064870,317.4,317.4,,11959371005.8,11959371005.8,,0,3,SUR,-0.78,2025-04-28
TQBR,2025-04-28,Сбербанк-п,SBERP,29891,1903583467.7,314.03,310.52,316.98,315.34,313.91,311.73,6064180,314.25,314.25,,1282848091.2,1282848091.2,,0,3,SUR,-0.54,2025-04-28
TQBR,2025-04-28,Селигдар,SELG,49796,309756326.7,51.44,51.09,52.88,52.64,51.96,52.45,5961720,52,52,,230402147.1,230402147.1,,0,3,SUR,2.24,2025-04-28
TQBR,2025-04-28,ЭсЭфАй ао,SFIN,32214,750974527.4,1470,1450,1530.8,1484,1492.8,1459.8,502996,1499,1499,,591653335.8,591653335.8,,0,3,SUR,-0.25,2025-04-28
TQBR,2025-04-28,Сегежа,SGZH,69090,426522497.4,1.535,1.507,1.556,1.535,1.532,1.529,278320300,1.528,1.528,,274340642.7,274340642.7,,0,3,SUR,-0.2,2025-04-28
TQBR,2025-04-28,Газпрнефть,SIBN,34125,816792439.95,580,575.65,593.95,586,584.4,580.6,1397703,585.5,585.5,,613920732.1,613920732.1,,0,3,SUR,0.45,2025-04-28
TQBR,2025-04-28,Сахэнер ао,SLEN,311,2678071.5,3.46,3.3,3.58,3.385,3.415,3.385,784000,3.415,3.415,,2678071.5,2678071.5,,0,3,SUR,1.04,2025-04-28
TQBR,2025-04-28,Самолет ао,SMLT,51062,3599413546,1288.5,1247.5,1308.5,1267.5,1270.5,1259,2833090,1267.5,1267.5,,2013458178.5,2013458178.5,,0,3,SUR,-1.87,2025-04-28
TQBR,2025-04-28,Сургнфгз,SNGS,28232,1912318395.5,24.195,23.645,24.49,24.385,24.15,24.05,79181300,24.13,24.13,,1295168532,1295168532,,0,3,SUR,-0.33,2025-04-28
TQBR,2025-04-28,Сургнфгз-п,SNGSP,40069,944820057.8,54.195,53.565,54.45,54.1,54.02,53.835,17490830,53.99,53.99,,595177219.3,595177219.3,,0,3,SUR,-0.56,2025-04-28
TQBR,2025-04-28,iСофтлайн,SOFL,6237,138446729.4,105.9,105.74,108.24,107.1,107.06,106.28,1293150,106.96,106.96,,61846330,61846330,,0,3,SUR,0.25,2025-04-28
TQBR,2025-04-28,СПБ Биржа,SPBE,73111,4196186356.2,283.7,271.8,298,282.2,281.3,276.1,14918846,283.1,283.1,,2250537885.7,2250537885.7,,0,3,SUR,-2.27,2025-04-28
TQBR,2025-04-28,СтаврЭнСб,STSB,85,1135350,3.945,3.94,4.08,3.975,4,3.975,284000,4,4,,1135350,1135350,,0,3,SUR,1.66,2025-04-28
TQBR,2025-04-28,СтаврЭнСбп,STSBP,89,1438860,4.73,4.73,4.865,4.825,4.81,4.825,299000,4.81,4.81,,1438860,1438860,,0,3,SUR,1.47,2025-04-28
TQBR,2025-04-28,СОЛЛЕРС,SVAV,6244,58495849.5,707,705,716.5,709.5,710.5,709,82329,710.5,710.5,,25172689,25172689,,0,3,SUR,0.5,2025-04-28
TQBR,2025-04-28,Совкомбанк,SVCB,21759,820476905.5,16.835,16.4,16.97,16.645,16.615,16.4,49380500,16.57,16.57,,554122561,554122561,,0,3,SUR,-2.18,2025-04-28
TQBR,2025-04-28,Светофор,SVET,1210,1818859.45,15.95,15.9,16.25,16.05,16.05,16.05,113350,16.05,16.05,,1818859.45,1818859.45,,0,3,SUR,0.31,2025-04-28
TQBR,2025-04-28,Светофор п,SVETP,1557,4282297.1,22.9,21.95,23.45,22.4,22.3,22.4,191298,22.4,22.4,,4282297.1,4282297.1,,0,3,SUR,-2.18,2025-04-28
TQBR,2025-04-28,Т-Техно ао,T,116026,15176844598.8,3301.6,3268,3347.8,3311.2,3309,3279.8,4586430,3303.2,3303.2,,7794684031.8,7794684031.8,,0,3,SUR,-0.14,2025-04-28
TQBR,2025-04-28,ТамбЭнСб,TASB,20,99798,1.438,1.42,1.44,1.42,1.426,1.42,70000,,1.428,,0,509740,,0,3,SUR,-1.25,2025-04-28
TQBR,2025-04-28,ТамбЭнСб-п,TASBP,7,69800,0.86,0.86,0.88,0.878,0.872,0.88,80000,,0.862,,0,508900,,0,3,SUR,2.33,2025-04-28
TQBR,2025-04-28,Татнфт 3ао,TATN,75814,2227394578.2,719.5,707.4,733.8,729.7,721.8,725.4,3085823,721.8,721.8,,1660914997.6,1660914997.6,,0,3,SUR,0.82,2025-04-28
TQBR,2025-04-28,Татнфт 3ап,TATNP,22641,420825066.9,680.9,671.8,692.2,689,684,683.6,615235,684.2,684.2,,288760586,288760586,,0,3,SUR,0.46,2025-04-28
TQBR,2025-04-28,ТГК-1,TGKA,3693,73579905,0.007096,0.006902,0.00716,0.00701,0.007038,0.006986,10455100000,0.007002,0.007002,,38839451.6,38839451.6,,0,3,SUR,-1.1,2025-04-28
TQBR,2025-04-28,ТГК-2,TGKB,132,1902645,0.0067,0.006605,0.00678,0.006765,0.0067,0.006765,284000000,0.0067,0.0067,,1902645,1902645,,0,3,SUR,0.22,2025-04-28
TQBR,2025-04-28,ТГК-2 ап,TGKBP,190,1196544,0.01044,0.0102,0.01053,0.01035,0.01037,0.01035,115400000,0.01037,0.01037,,1196544,1196544,,0,3,SUR,-1.24,2025-04-28
TQBR,2025-04-28,ТГК-14,TGKN,4341,41498934,0.00798,0.0079,0.00807,0.00803,0.008,0.00803,5189800000,0.008,0.008,,41498934,41498934,,0,3,SUR,1.77,2025-04-28
TQBR,2025-04-28,ТНСэнрг ао,TNSE,82,430570,2375,2255,2375,2270,2305,2270,187,,2300,,0,504205,,0,3,SUR,-2.16,2025-04-28
TQBR,2025-04-28,РСТомск ао,TORS,5,29400,0.586,0.586,0.59,0.59,0.588,0.59,50000,,0.58,,0,504960,,0,3,SUR,1.03,2025-04-28
TQBR,2025-04-28,РСТомск ап,TORSP,10,89420,0.432,0.422,0.432,0.426,0.426,0.426,210000,,0.432,,0,501630,,0,3,SUR,-0.7,2025-04-28
TQBR,2025-04-28,ТМК ао,TRMK,9624,271689968.4,115,111.4,116.46,113.98,113.78,113.46,2387730,113.3,113.3,,173623386,173623386,,0,3,SUR,-0.93,2025-04-28
TQBR,2025-04-28,Транснф ап,TRNFP,49966,1894858719.4,1317.6,1294.8,1329.8,1310,1308.4,1297.2,1448289,1306.4,1306.4,,1371047834.6,1371047834.6,,0,3,SUR,-1.55,2025-04-28
TQBR,2025-04-28,Таттел. ао,TTLK,1517,14182418.5,0.728,0.7165,0.755,0.7405,0.7415,0.7405,19127000,0.7415,0.7415,,14182418.5,14182418.5,,0,3,SUR,4.3,2025-04-28
TQBR,2025-04-28,ТЗА ао,TUZA,182,1737585,181,177,183,179.5,179.5,180.5,9680,179.5,179.5,,1737585,1737585,,0,3,SUR,0,2025-04-28
TQBR,2025-04-28,ЮГК,UGLD,50973,812037946.6,0.6855,0.6708,0.6923,0.6745,0.68,0.676,1194119000,0.678,0.678,,559382861.1,559382861.1,,0,3,SUR,-1.24,2025-04-28
TQBR,2025-04-28,ЮжКузб. ао,UKUZ,25,73500,1056,1056,1084,1058,1066,1058,69,,1064,,0,510928,,0,3,SUR,-0.94,2025-04-28
TQBR,2025-04-28,iАвиастКао,UNAC,6233,165779687,0.634,0.6245,0.645,0.637,0.6365,0.631,260462000,0.6375,0.6375,,102050153,102050153,,0,3,SUR,-0.47,2025-04-28
TQBR,2025-04-28,ЮУНК ао,UNKL,187,2260340,5570,5450,5660,5570,5550,5570,407,5550,5550,,2260340,2260340,,0,3,SUR,-0.54,2025-04-28
TQBR,2025-04-28,Юнипро ао,UPRO,28749,1322323569,1.904,1.84,1.933,1.87,1.883,1.861,701938000,1.873,1.873,,828295918,828295918,,0,3,SUR,-2.26,2025-04-28
TQBR,2025-04-28,УрКузница,URKZ,5,338500,34000,31600,34200,31600,33900,31600,10,33900,33900,,575800,507900,,0,3,SUR,-7.06,2025-04-28
TQBR,2025-04-28,УралСиб ао,USBN,168,1367157,0.1631,0.161,0.1654,0.1619,0.1635,0.1619,8360000,0.1635,0.1635,,1367157,1367157,,0,3,SUR,0.06,2025-04-28
TQBR,2025-04-28,ЮТэйр ао,UTAR,183,2291681,13.06,13.06,13.45,13.21,13.28,13.15,172600,13.28,13.28,,2291681,2291681,,0,3,SUR,3.22,2025-04-28
TQBR,2025-04-28,ОВК ао,UWGN,48756,596292299.4,45.04,43.52,48.96,44.16,45.7,44.02,13045974,46.02,46.02,,482382627.3,482382627.3,,0,3,SUR,-1.87,2025-04-28
TQBR,2025-04-28,VEON,VEON-RX,307,3666395.5,91,86.55,92,89.75,88.3,89.85,41530,88.3,88.3,,3666395.5,3666395.5,,0,3,SUR,0.79,2025-04-28
TQBR,2025-04-28,ВолгЭнСб,VGSB,23,342950,11.4,10.85,11.4,10.95,11.05,10.95,31000,,11,,0,516900,,0,3,SUR,-0.45,2025-04-28
TQBR,2025-04-28,ВолгЭнСб-п,VGSBP,6,66760,11.26,11.04,11.26,11.04,11.1,11.04,6000,,10.94,,0,503060,,0,3,SUR,0,2025-04-28
TQBR,2025-04-28,Варьеган,VJGZ,22,153955,2590,2540,2590,2540,2565,2540,60,,2585,,0,550585,,0,3,SUR,-1.36,2025-04-28
TQBR,2025-04-28,Варьеган-п,VJGZP,63,272535,1600,1540,1625,1560,1565,1565,174,,1570,,0,501100,,0,3,SUR,-0.63,2025-04-28
TQBR,2025-04-28,"МКПАО ""ВК""",VKCO,41075,1425363546.8,284,270.8,286.7,275,278.3,272.9,5122457,277.1,277.1,,783757519.9,783757519.9,,0,3,SUR,-3.77,2025-04-28
TQBR,2025-04-28,ВХЗ-ао,VLHZ,118,1382896,193.2,186.6,193.2,189.8,189,190.2,7320,189,189,,1382896,1382896,,0,3,SUR,-1.04,2025-04-28
TQBR,2025-04-28,ТНСэнВорон,VRSB,177,2341775,413,395,413,398,404,398,5800,404,404,,2341775,2341775,,0,3,SUR,-1,2025-04-28
TQBR,2025-04-28,ТНСэнВор-п,VRSBP,41,164326,130,128.2,131.6,130.8,129.4,130,1270,,130.8,,0,500584,,0,3,SUR,-0.15,2025-04-28
TQBR,2025-04-28,ВИ.ру,VSEH,12255,78098301.55,92.95,90.2,93.5,91.6,92,91.2,849019,91.85,91.85,,55023564.5,55023564.5,,0,3,SUR,-1.41,2025-04-28
TQBR,2025-04-28,ВСМПО-АВСМ,VSMO,1228,86043860,35220,34800,35920,35360,35360,35700,2434,35300,35300,,49713000,49713000,,0,3,SUR,1.36,2025-04-28
TQBR,2025-04-28,ВыбСудЗ ао,VSYD,11,131150,12450,11750,12450,11800,11900,11750,11,,11750,,0,552550,,0,3,SUR,0.86,2025-04-28
TQBR,2025-04-28,ВыбСудЗ ап,VSYDP,11,102800,9050,8400,9050,8550,8550,8550,12,,8500,,0,501350,,0,3,SUR,1.18,2025-04-28
TQBR,2025-04-28,ВТБ ао,VTBR,1026348,66219536606.07,87.62,85.9,109.04,100.03,99.99,98.55,662258015,101.12,101.12,,55147882446.33,55147882446.33,,0,3,SUR,12.96,2025-04-28
TQBR,2025-04-28,ЦМТ ао,WTCM,139,1264020,13.16,12.96,13.32,13.1,13.22,13.1,95600,13.22,13.22,,1264020,1264020,,0,3,SUR,1.39,2025-04-28
TQBR,2025-04-28,ЦМТ ап,WTCMP,472,2967100,10.34,10.12,10.42,10.18,10.22,10.18,290300,10.22,10.22,,2967100,2967100,,0,3,SUR,-1.55,2025-04-28
TQBR,2025-04-28,iВУШХолднг,WUSH,19926,432498056.79,188.46,184.4,191.28,187.5,188.44,186.89,2295110,188.24,188.24,,257915522.2,257915522.2,,0,3,SUR,-0.83,2025-04-28
TQBR,2025-04-28,КЦ ИКС 5,X5,52522,3290948510,3424,3392.5,3462,3426,3428.5,3407,959717,3424.5,3424.5,,1668480856.5,1668480856.5,,0,3,SUR,-0.28,2025-04-28
TQBR,2025-04-28,ЯТЭК ао,YAKG,131,701634.5,60.3,59.5,60.45,59.9,59.95,59.9,11700,59.95,59.95,,701634.5,701634.5,,0,3,SUR,0.34,2025-04-28
TQBR,2025-04-28,ЯНДЕКС,YDEX,40162,3650820319,4323,4237,4358,4358,4308,4283,847387,4306,4306,,2820019724,2820019724,,0,3,SUR,-2.02,2025-04-28
TQBR,2025-04-28,Якутскэнрг,YKEN,71,753230,0.488,0.466,0.504,0.485,0.483,0.485,1560000,0.483,0.483,,753230,753230,,0,3,SUR,1.04,2025-04-28
TQBR,2025-04-28,Якутскэн-п,YKENP,21,164410,0.37,0.37,0.377,0.375,0.374,0.375,440000,,0.367,,0,503260,,0,3,SUR,1.35,2025-04-28
TQBR,2025-04-28,ТНСэнЯр,YRSB,29,277880,732,722,750,744,732,744,380,,736,,0,501020,,0,3,SUR,-0.8,2025-04-28
TQBR,2025-04-28,ТНСэнЯр-п,YRSBP,131,1334485,215,207,222.5,210,212,210,6300,212,212,,1334485,1334485,,0,3,SUR,-0.24,2025-04-28
TQBR,2025-04-28,Займер ао,ZAYM,2640,31824361.5,148,147,151.5,150,149.4,147.65,213110,149.8,149.8,,19468136.5,19468136.5,,0,3,SUR,-0.14,2025-04-28
TQBR,2025-04-28,ЗИЛ ао,ZILL,71,1083325,4005,4000,4240,4095,4105,4080,264,4105,4105,,1083325,1083325,,0,3,SUR,0.49,2025-04-28
TQBR,2025-04-28,ЗВЕЗДА ао,ZVEZ,12,163220,7.79,7.69,7.84,7.78,7.77,7.77,21000,,7.75,,0,511190,,0,3,SUR,0.78,2025-04-28
